Event,WhiteElo,BlackElo
43593,2125,2356
43594,2435,2629
43595,2409,2270
43596,1978,2146
43597,1651,1874
43598,2288,2442
43599,2194,1986
43600,2099,2358
43601,2014,1853
43602,2248,2308
43603,2437,2340
43604,2067,2260
43605,2460,2326
43606,2390,2382
43607,2429,2456
43608,2336,2277
43609,2251,2236
43610,2151,2338
43611,2331,2452
43612,2357,2339
43613,2107,2163
43614,2253,2137
43615,2416,2387
43616,2063,2183
43617,2269,2216
43618,2326,2165
43619,1907,1910
43620,2458,2476
43621,1960,1843
43622,2301,2151
43623,2370,2226
43624,2088,2237
43625,1978,2164
43626,2511,2500
43627,2208,2316
43628,2457,2425
43629,2160,2158
43630,2008,2058
43631,2317,2267
43632,2314,2164
43633,2007,2100
43634,2052,2160
43635,2261,2300
43636,2427,2447
43637,2228,2187
43638,2295,2277
43639,2165,2174
43640,2507,2570
43641,2286,2342
43642,2052,2057
43643,2119,2235
43644,2012,2247
43645,2438,2462
43646,2468,2307
43647,1839,2097
43648,2314,2467
43649,2456,2370
43650,2226,2099
43651,2482,2301
43652,2119,2214
43653,2316,2263
43654,2255,2107
43655,2136,2283
43656,1907,1787
43657,2100,2084
43658,2027,2094
43659,2317,2315
43660,2203,2255
43661,2062,2257
43662,2441,2434
43663,2476,2295
43664,2192,2310
43665,2006,2142
43666,1848,2080
43667,2393,2258
43668,2266,2323
43669,1908,1998
43670,2585,2394
43671,2365,2221
43672,2317,2476
43673,2322,2127
43674,2178,2161
43675,2230,2368
43676,2173,2155
43677,2359,2293
43678,1907,1922
43679,2439,2309
43680,2251,2183
43681,2240,2095
43682,2168,2062
43683,1993,2185
43684,2090,2105
43685,2264,2318
43686,2010,2213
43687,2174,2260
43688,2413,2556
43689,2358,2380
43690,2304,2217
43691,2015,1946
43692,2343,2376
43693,1812,1992
43694,2514,2380
43695,2471,2462
43696,2187,2366
43697,1919,1819
43698,2200,2118
43699,2385,2101
43700,2148,2300
43701,2016,2223
43702,2387,2299
43703,2051,1800
43704,2217,2208
43705,2496,2526
43706,2404,2285
43707,2127,2222
43708,1874,1886
43709,2377,2411
43710,2234,2201
43711,2287,2332
43712,2182,2232
43713,2340,2088
43714,2569,2434
43715,1907,2032
43716,2347,2306
43717,2314,2163
43718,2237,2448
43719,1937,2230
43720,2271,2068
43721,2288,2381
43722,2072,2081
43723,1946,1744
43724,2302,2250
43725,2258,2264
43726,2117,2006
43727,2258,2059
43728,2426,2387
43729,1839,1986
43730,2378,2216
43731,2426,2421
43732,2272,2448
43733,1995,2240
43734,2381,2393
43735,2191,2156
43736,2265,2438
43737,2055,2295
43738,2411,2385
43739,2379,2248
43740,2215,2241
43741,2158,2002
43742,2470,2292
43743,2374,2447
43744,2277,2181
43745,2380,2212
43746,2029,1873
43747,2423,2261
43748,2137,2032
43749,2403,2313
43750,2247,2567
43751,2266,2162
43752,2347,2366
43753,2170,2010
43754,1928,2118
43755,2333,2121
43756,2139,2106
43757,2015,2114
43758,2257,2123
43759,2172,2019
43760,2136,2021
43761,2126,2333
43762,2390,2442
43763,2506,2387
43764,2175,2026
43765,2329,2330
43766,2440,2445
43767,2465,2371
43768,2367,2241
43769,2498,2395
43770,2138,2288
43771,2240,2105
43772,2239,2082
43773,2313,2309
43774,2311,2314
43775,2289,2050
43776,2305,2189
43777,2299,2370
43778,2253,2191
43779,2227,2334
43780,2174,2175
43781,1971,2134
43782,2305,2265
43783,2015,2056
43784,2492,2398
43785,1889,1967
43786,2350,2167
43787,2423,2264
43788,2185,2306
43789,1967,2093
43790,2311,2388
43791,2159,2364
43792,2399,2243
43793,2246,2303
43794,2211,2365
43795,2520,2426
43796,2189,2251
43797,2060,2253
43798,2245,2268
43799,1898,2076
43800,2173,2095
43801,2310,2174
43802,2238,2014
43803,2220,2252
43804,2372,2169
43805,2006,2022
43806,2184,2323
43807,2304,2245
43808,2380,2389
43809,2611,2488
43810,2495,2399
43811,2003,2078
43812,2257,2398
43813,1868,2035
43814,2568,2552
43815,1903,2096
43816,2313,2480
43817,2163,2271
43818,2465,2297
43819,2338,2499
43820,2306,2166
43821,2161,2213
43822,2367,2317
43823,2311,2221
43824,2300,2300
43825,1808,2250
43826,2199,2203
43827,2399,2375
43828,2511,2465
43829,2482,2291
43830,2249,2237
43831,2369,2492
43832,2273,2164
43833,2374,2428
43834,2227,2416
43835,2354,2419
43836,2025,2245
43837,2305,2233
43838,1931,1801
43839,2086,1938
43840,2252,2230
43841,2348,2384
43842,2309,2443
43843,2099,2090
43844,2083,1981
43845,2320,2362
43846,2314,2225
43847,2214,2074
43848,2070,2138
43849,2043,2014
43850,2177,1919
43851,2109,2053
43852,2054,2282
43853,2374,2314
43854,2151,2290
43855,2219,2291
43856,2310,2429
43857,2181,2032
43858,2160,2314
43859,2290,2380
43860,2342,2444
43861,2364,2275
43862,2350,2117
43863,2228,2084
43864,2288,2277
43865,2448,2443
43866,2340,2408
43867,2415,2282
43868,2353,2215
43869,2192,2108
43870,2254,2301
43871,2413,2226
43872,2393,2344
43873,2367,2294
43874,2319,2273
43875,2064,2246
43876,2241,2100
43877,2196,2007
43878,2502,2389
43879,2032,1908
43880,2078,2005
43881,2500,2470
43882,2178,2242
43883,2122,2322
43884,2246,2382
43885,2051,2266
43886,2469,2530
43887,2270,2387
43888,2181,2409
43889,2447,2304
43890,2216,2129
43891,2368,2296
43892,2257,2066
43893,2489,2353
43894,2063,1910
43895,1987,2125
43896,2446,2434
43897,2197,2326
43898,1953,2081
43899,2440,2538
43900,2012,2312
43901,2220,2109
43902,2326,2277
43903,2558,2571
43904,2503,2516
43905,2220,2351
43906,2280,2280
43907,2097,2215
43908,1902,2016
43909,1916,2150
43910,2005,2206
43911,2296,2304
43912,2236,2407
43913,2245,2216
43914,2334,2285
43915,2159,1929
43916,2205,2074
43917,2211,2291
43918,1813,2039
43919,1916,2069
43920,2531,2532
43921,2369,2359
43922,2418,2518
43923,2449,2352
43924,2076,2216
43925,1951,1787
43926,2397,2389
43927,2274,2167
43928,1976,2248
43929,2362,2459
43930,2471,2335
43931,2103,2262
43932,2374,2444
43933,2296,2289
43934,2388,2145
43935,2420,2396
43936,2237,2433
43937,2370,2221
43938,2118,1965
43939,2355,2372
43940,2351,2480
43941,2014,1921
43942,2242,2067
43943,2406,2363
43944,2197,2004
43945,2187,2290
43946,2207,2300
43947,2302,2296
43948,2060,2251
43949,2135,2279
43950,2283,2272
43951,2455,2271
43952,2499,2413
43953,2160,2058
43954,2433,2242
43955,2217,2178
43956,1955,2122
43957,1933,2149
43958,2198,2332
43959,2281,2399
43960,2531,2495
43961,1990,2184
43962,2499,2490
43963,2295,2378
43964,2211,1988
43965,2240,2076
43966,2441,2410
43967,2348,2301
43968,2244,2136
43969,2432,2385
43970,2342,2225
43971,2179,2274
43972,2316,2118
43973,2246,2261
43974,2181,2250
43975,2147,2302
43976,2037,1878
43977,2104,2241
43978,2064,2227
43979,2328,2117
43980,2226,2070
43981,2122,1935
43982,2252,2115
43983,2220,2100
43984,2361,2318
43985,2405,2221
43986,2103,2223
43987,1947,2164
43988,2253,2443
43989,2099,2169
43990,2045,2152
43991,2561,2552
43992,2426,2488
43993,2433,2372
43994,2268,2102
43995,2309,2417
43996,2520,2520
43997,2356,2454
43998,2180,2393
43999,2184,2369
44000,2291,2190
44001,2394,2497
44002,2443,2262
44003,2314,2343
44004,2035,1862
44005,2343,2366
44006,2154,2359
44007,1990,1827
44008,2490,2417
44009,2406,2410
44010,1908,2140
44011,2204,2297
44012,1885,2141
44013,2188,2002
44014,1999,2099
44015,2257,2366
44016,2265,2074
44017,2272,2072
44018,2267,2466
44019,2428,2201
44020,2371,2229
44021,2428,2252
44022,2316,2273
44023,2229,2347
44024,1789,2016
44025,2196,2353
44026,2304,2182
44027,1887,2097
44028,2456,2264
44029,2318,2056
44030,2388,2233
44031,2151,1980
44032,2467,2412
44033,2409,2351
44034,2338,2342
44035,2288,2278
44036,2163,2067
44037,2061,2204
44038,2381,2334
44039,2040,1993
44040,2209,2349
44041,2422,2315
44042,2384,2155
44043,2258,2191
44044,2427,2033
44045,1992,2232
44046,2391,2318
44047,2448,2404
44048,2311,2105
44049,2473,2454
44050,2263,2190
44051,2525,2379
44052,1975,1802
44053,2304,2344
44054,2462,2346
44055,2216,2042
44056,2109,1890
44057,2343,2142
44058,2412,2438
44059,1969,2090
44060,2192,2244
44061,2332,2322
44062,2440,2475
44063,2437,2247
44064,2358,2326
44065,2481,2288
44066,2410,2247
44067,2248,2271
44068,2187,2306
44069,2220,2058
44070,2090,2128
44071,2352,2247
44072,2396,2266
44073,2074,2221
44074,2206,2369
44075,2215,2204
44076,2476,2404
44077,2414,2324
44078,2149,2102
44079,1965,1904
44080,2080,2321
44081,2373,2236
44082,2490,2329
44083,2333,2465
44084,2261,2368
44085,2453,2350
44086,1923,1687
44087,2300,2314
44088,2105,1973
44089,2119,2306
44090,2157,2085
44091,2235,2366
44092,2614,2593
44093,2260,2252
44094,2271,2452
44095,2136,2122
44096,2308,2405
44097,2239,2383
44098,2278,2409
44099,2223,2015
44100,2416,2291
44101,2012,2248
44102,2455,2239
44103,2257,2390
44104,2016,2082
44105,1985,2191
44106,2249,2028
44107,2449,2426
44108,2095,1928
44109,2014,2032
44110,2457,2330
44111,2340,2202
44112,2041,2203
44113,2612,2523
44114,2492,2383
44115,2226,2297
44116,2304,2138
44117,2506,2482
44118,2310,2143
44119,2074,2179
44120,2392,2071
44121,2419,2263
44122,2281,2082
44123,2296,2356
44124,2307,2452
44125,2476,2311
44126,1824,1976
44127,2077,1803
44128,2355,2180
44129,2145,2325
44130,2336,2401
44131,2219,2208
44132,2396,2214
44133,2419,2274
44134,2426,2478
44135,2179,2218
44136,2270,2194
44137,2432,2466
44138,2218,2030
44139,2053,2204
44140,1802,2110
44141,2135,2281
44142,2017,2138
44143,2340,2455
44144,2357,2382
44145,2246,2122
44146,2097,2037
44147,2240,2094
44148,2281,2280
44149,2120,2198
44150,2381,2400
44151,2248,2364
44152,2288,2213
44153,2335,2275
44154,2408,2400
44155,2162,1964
44156,2448,2391
44157,2221,1984
44158,2247,2362
44159,2012,1975
44160,2516,2530
44161,2169,2361
44162,2510,2415
44163,2336,2367
44164,2106,2351
44165,2189,2230
44166,2111,2164
44167,2081,1865
44168,2193,2078
44169,2268,2156
44170,2037,2246
44171,2265,2255
44172,2074,2270
44173,2312,2121
44174,2415,2266
44175,2399,2349
44176,1853,2102
44177,2086,1937
44178,2221,2282
44179,2086,2337
44180,2313,2164
44181,2315,2282
44182,2221,2391
44183,2491,2338
44184,2206,2350
44185,1985,2094
44186,2153,2200
44187,2140,2313
44188,2529,2408
44189,2234,2388
44190,2385,2230
44191,2012,2108
44192,2043,2139
44193,2494,2481
44194,1916,2103
44195,2326,2204
44196,2382,2406
44197,2411,2407
44198,2483,2445
44199,2358,2281
44200,2498,2383
44201,2022,2188
44202,2261,2113
44203,2305,2304
44204,2565,2544
44205,2040,2225
44206,2233,2105
44207,2262,2248
44208,2472,2457
44209,1936,2183
44210,2472,2313
44211,2381,2268
44212,2173,2053
44213,2238,2406
44214,2324,2182
44215,2148,2060
44216,1993,1826
44217,2346,2354
44218,2104,2242
44219,2157,1870
44220,2502,2479
44221,2179,2039
44222,2315,2314
44223,2415,2408
44224,2350,2148
44225,2368,2233
44226,2025,2186
44227,2207,2046
44228,2007,1844
44229,2321,2172
44230,1952,1682
44231,1741,1951
44232,2088,2295
44233,2001,1804
44234,2126,2014
44235,2237,2071
44236,2376,2382
44237,2288,2229
44238,2404,2216
44239,2269,2248
44240,2264,2310
44241,2459,2445
44242,2193,2333
44243,2431,2334
44244,2468,2359
44245,2176,2379
44246,2402,2286
44247,2321,2469
44248,2266,2233
44249,1806,1968
44250,2171,2339
44251,2071,1903
44252,2045,1931
44253,2468,2511
44254,2110,2325
44255,2404,2388
44256,2104,2046
44257,2494,2342
44258,2360,2200
44259,2176,2043
44260,2196,2015
44261,2430,2433
44262,2375,2400
44263,2568,2388
44264,2430,2384
44265,2205,2322
44266,1829,1944
44267,2057,2237
44268,2207,2332
44269,2205,2149
44270,2168,2148
44271,2253,2225
44272,2334,2235
44273,2495,2489
44274,2340,2363
44275,2048,2001
44276,2518,2537
44277,2433,2301
44278,2164,2390
44279,1980,2089
44280,2157,2128
44281,2019,2304
44282,2345,2427
44283,2402,2296
44284,2400,2249
44285,2194,2094
44286,2437,2420
44287,2275,2364
44288,2330,2136
44289,2240,2378
44290,2276,2114
44291,2291,2296
44292,2390,2179
44293,2322,2186
44294,2159,2239
44295,2138,2308
44296,2584,2563
44297,2243,2027
44298,1960,1928
44299,2051,2191
44300,2112,2038
44301,2471,2453
44302,2368,2303
44303,2352,2395
44304,2141,2004
44305,2249,2271
44306,2333,2099
44307,2124,2003
44308,2251,2107
44309,2373,2305
44310,2101,2125
44311,1981,1963
44312,2261,2111
44313,2243,2248
44314,2238,2073
44315,2325,2375
44316,2376,2234
44317,2136,2221
44318,2331,2331
44319,2443,2443
44320,2314,2082
44321,2037,2147
44322,2287,2142
44323,2033,2120
44324,2307,2282
44325,2267,2187
44326,2117,2008
44327,2492,2452
44328,2495,2435
44329,2403,2315
44330,2243,2299
44331,2338,2504
44332,2372,2239
44333,2454,2469
44334,1854,1958
44335,1963,2128
44336,1924,2131
44337,2363,2315
44338,2109,2079
44339,2251,2200
44340,2132,2346
44341,2260,2330
44342,2046,2280
44343,2158,2016
44344,2543,2409
44345,2586,2467
44346,1962,2159
44347,2391,2377
44348,2379,2181
44349,1997,2071
44350,2337,2431
44351,2301,2209
44352,2149,1881
44353,2199,2357
44354,2195,2106
44355,2379,2432
44356,2233,2321
44357,2496,2403
44358,2046,1956
44359,1789,2094
44360,2145,2175
44361,2407,2368
44362,2364,2160
44363,2445,2432
44364,2173,2137
44365,1834,1977
44366,2526,2404
44367,2044,1939
44368,2258,2128
44369,2510,2495
44370,2174,2319
44371,2349,2482
44372,2326,2151
44373,2398,2240
44374,2314,2438
44375,2291,2278
44376,2538,2527
44377,2069,1943
44378,2356,2192
44379,2373,2207
44380,2108,1973
44381,2244,2294
44382,2230,2134
44383,2239,2169
44384,2091,1986
44385,2410,2491
44386,2165,2105
44387,2185,2160
44388,2345,2181
44389,1970,2170
44390,1869,2093
44391,2325,2143
44392,1889,1929
44393,2289,2281
44394,2316,2205
44395,1918,1862
44396,2329,2311
44397,2138,1989
44398,2332,2348
44399,1889,2180
44400,2238,2408
44401,2429,2500
44402,2384,2220
44403,2418,2462
44404,2341,2407
44405,2144,2223
44406,2213,2205
44407,1886,1947
44408,2084,2165
44409,2436,2446
44410,2553,2507
44411,2104,2313
44412,2435,2217
44413,2111,2238
44414,2498,2431
44415,2312,2404
44416,2208,2246
44417,2374,2219
44418,2267,2257
44419,2248,2257
44420,2272,2297
44421,1828,2024
44422,1927,1753
44423,2473,2317
44424,2099,1873
44425,1588,1892
44426,2405,2442
44427,2179,2207
44428,2512,2574
44429,2377,2348
44430,1990,2076
44431,2266,2338
44432,2146,1930
44433,2043,2188
44434,2305,2171
44435,2450,2492
44436,2053,2007
44437,1812,1557
44438,2306,2326
44439,2171,2003
44440,2187,2097
44441,2093,2325
44442,2287,2158
44443,2358,2509
44444,1867,2014
44445,2240,2419
44446,2033,1993
44447,2336,2497
44448,2221,2010
44449,2336,2160
44450,2142,2227
44451,2509,2498
44452,2234,2010
44453,2421,2449
44454,2377,2277
44455,2358,2236
44456,2053,1904
44457,2529,2548
44458,2038,2134
44459,2057,1993
44460,2337,2295
44461,2318,2200
44462,2209,2332
44463,1953,1960
44464,2214,2100
44465,2477,2378
44466,2187,2022
44467,2312,2448
44468,2032,1901
44469,2353,2140
44470,2155,2282
44471,2264,2230
44472,1871,2091
44473,2149,2154
44474,2425,2321
44475,2345,2167
44476,2401,2412
44477,2399,2253
44478,2259,2301
44479,2387,2383
44480,2503,2489
44481,2425,2407
44482,2262,2262
44483,2263,2208
44484,2072,2310
44485,2311,2324
44486,2081,2175
44487,2180,2127
44488,2165,2132
44489,2317,2473
44490,2262,2487
44491,2473,2480
44492,2106,2294
44493,2301,2293
44494,2487,2517
44495,2164,2013
44496,2390,2279
44497,2289,2357
44498,2391,2204
44499,1892,2210
44500,2407,2256
44501,2089,1960
44502,2445,2498
44503,2125,2305
44504,1916,1895
44505,2427,2416
44506,2269,2276
44507,2266,2214
44508,2404,2465
44509,2365,2268
44510,2253,2419
44511,2331,2134
44512,2104,2319
44513,2261,2075
44514,2236,2296
44515,2375,2288
44516,2159,2249
44517,1970,1970
44518,2348,2171
44519,2201,2092
44520,2086,2297
44521,2025,2023
44522,2313,2409
44523,2396,2370
44524,1997,2245
44525,2265,2259
44526,2374,2410
44527,2257,2026
44528,2355,2255
44529,2198,2401
44530,2253,2373
44531,2146,2225
44532,1904,1881
44533,2336,2367
44534,2162,2333
44535,2132,2285
44536,2399,2357
44537,2114,1900
44538,2312,2132
44539,2446,2419
44540,2316,2206
44541,2243,2307
44542,2291,2107
44543,2163,2134
44544,2031,2190
44545,2122,2131
44546,2362,2168
44547,2445,2416
44548,1982,2236
44549,2130,2255
44550,2078,2181
44551,2214,2278
44552,2449,2290
44553,2383,2377
44554,2360,2141
44555,2288,2041
44556,2322,2458
44557,2501,2432
44558,2183,2031
44559,2109,2228
44560,2287,2404
44561,2415,2326
44562,2369,2420
44563,2091,2148
44564,2491,2386
44565,2071,2250
44566,2158,2024
44567,2016,2183
44568,2035,1860
44569,2272,2120
44570,2384,2259
44571,1810,2063
44572,2104,2261
44573,2237,2088
44574,2006,2156
44575,2268,1949
44576,2301,2096
44577,2170,2354
44578,2279,2335
44579,2362,2215
44580,2249,2383
44581,2299,2378
44582,2334,2309
44583,2150,1925
44584,1977,2205
44585,2219,2234
44586,2583,2467
44587,2330,2390
44588,2114,2122
44589,2190,2397
44590,1905,1709
44591,2399,2338
44592,2324,2228
44593,2367,2438
44594,2227,2298
44595,2383,2204
44596,2104,2100
44597,1852,2031
44598,2159,2371
44599,2485,2501
44600,2159,2300
44601,2129,2129
44602,1966,1715
44603,2293,2316
44604,2219,2364
44605,2361,2436
44606,1889,2231
44607,2021,1958
44608,2452,2472
44609,2201,2138
44610,2093,2112
44611,2175,2041
44612,2047,2015
44613,2120,1945
44614,2373,2239
44615,2419,2467
44616,2155,2314
44617,2296,2118
44618,2276,2166
44619,2381,2280
44620,2239,2105
44621,2413,2386
44622,2282,2315
44623,2249,2309
44624,2300,2260
44625,2216,2432
44626,2116,2005
44627,2120,2035
44628,1954,2081
44629,2218,2233
44630,2415,2454
44631,2461,2572
44632,2317,2292
44633,2460,2346
44634,1983,2276
44635,2231,2217
44636,2174,2264
44637,2259,2364
44638,2147,2223
44639,2144,1807
44640,2414,2523
44641,2532,2449
44642,2266,2447
44643,2264,2024
44644,2278,2273
44645,2441,2490
44646,2143,2378
44647,1918,2056
44648,2504,2378
44649,2332,2248
44650,2436,2411
44651,2345,2509
44652,2303,2205
44653,2066,2094
44654,2224,2446
44655,2332,2473
44656,2016,1803
44657,2111,2330
44658,2337,2166
44659,2136,2143
44660,2375,2298
44661,2193,2209
44662,2228,2085
44663,2461,2490
44664,1799,1979
44665,2279,2222
44666,2344,2477
44667,2284,2358
44668,2508,2471
44669,2210,2044
44670,2326,2430
44671,2405,2286
44672,2172,2245
44673,2248,2384
44674,1677,1950
44675,2457,2479
44676,2339,2236
44677,2295,2317
44678,2213,2302
44679,2322,2415
44680,1929,2247
44681,2543,2534
44682,2037,2226
44683,2401,2181
44684,2228,2281
44685,2274,2463
44686,2054,2253
44687,2101,2181
44688,2514,2510
44689,2078,2172
44690,2298,2494
44691,2233,2281
44692,2481,2468
44693,2443,2009
44694,2431,2482
44695,2597,2571
44696,2482,2403
44697,2253,2407
44698,2337,2148
44699,2313,2349
44700,1936,2132
44701,2184,2330
44702,2405,2280
44703,2309,2100
44704,2116,2358
44705,2521,2357
44706,2209,2086
44707,2343,2168
44708,2429,2446
44709,1797,2081
44710,2149,2160
44711,2250,2330
44712,2260,2198
44713,2155,2345
44714,2134,1877
44715,2264,2108
44716,2477,2463
44717,2317,2445
44718,2358,2228
44719,2430,2405
44720,2417,2432
44721,2468,2409
44722,1815,2067
44723,1900,2022
44724,2382,2386
44725,2474,2490
44726,2445,2367
44727,2451,2471
44728,2007,2175
44729,2441,2340
44730,2329,2161
44731,2075,2187
44732,2215,2188
44733,2154,2250
44734,2434,2566
44735,2282,2231
44736,2376,2311
44737,2043,1887
44738,2092,2034
44739,2371,2215
44740,2072,2087
44741,2257,2172
44742,2430,2276
44743,2175,2268
44744,2184,2403
44745,2412,2273
44746,2414,2296
44747,2361,2269
44748,2340,2170
44749,2449,2470
44750,2361,2387
44751,2169,1921
44752,2403,2423
44753,2430,2279
44754,2391,2258
44755,1990,2216
44756,2449,2502
44757,2032,2141
44758,2044,2199
44759,2213,2118
44760,2226,2076
44761,2293,2144
44762,2379,2277
44763,2092,2201
44764,2377,2464
44765,2216,2078
44766,1846,1934
44767,2323,2003
44768,2471,2462
44769,2429,2220
44770,1847,1952
44771,2066,1995
44772,2221,2345
44773,2405,2378
44774,2566,2472
44775,2287,2315
44776,2226,2169
44777,2488,2375
44778,1958,2214
44779,2085,2340
44780,1962,2165
44781,2260,2380
44782,2272,2098
44783,2246,2146
44784,2324,2119
44785,2299,2215
44786,2360,2415
44787,1855,2083
44788,2487,2320
44789,2107,2125
44790,2493,2327
44791,2196,2038
44792,2435,2262
44793,2378,2226
44794,2169,1990
44795,2410,2388
44796,2400,2382
44797,1898,1807
44798,2430,2428
44799,2408,2408
44800,2097,2272
44801,2072,2307
44802,2106,2268
44803,2151,2180
44804,2242,2186
44805,2029,2142
44806,2253,2081
44807,2344,2231
44808,2321,2333
44809,2282,2053
44810,2516,2514
44811,2021,2297
44812,2143,2218
44813,1903,1994
44814,2254,2340
44815,1990,1714
44816,1871,2039
44817,2238,2358
44818,2192,2096
44819,2153,2138
44820,2019,2150
44821,2232,2271
44822,2225,2299
44823,2250,2113
44824,2114,2315
44825,2245,2397
44826,2409,2265
44827,2388,2317
44828,2210,2239
44829,2331,2359
44830,2322,2194
44831,2091,2196
44832,2260,2266
44833,2096,1917
44834,2520,2546
44835,2282,2392
44836,2191,2186
44837,1967,1815
44838,2369,2181
44839,2045,2158
44840,2162,2296
44841,2429,2416
44842,2186,2004
44843,2354,2371
44844,2506,2370
44845,2002,2113
44846,2232,2349
44847,2300,2413
44848,2071,2061
44849,2423,2292
44850,2430,2388
44851,2121,1941
44852,2119,2265
44853,2178,2329
44854,2550,2568
44855,2061,1920
44856,2244,2421
44857,1928,1763
44858,2400,2394
44859,1998,2224
44860,2065,2271
44861,2426,2225
44862,2254,2137
44863,1911,1842
44864,2193,2187
44865,2417,2309
44866,2242,2053
44867,2271,2457
44868,2324,2207
44869,2417,2394
44870,2466,2360
44871,2195,2302
44872,2052,2175
44873,2226,2342
44874,2268,2037
44875,2282,2302
44876,2483,2377
44877,2140,2192
44878,2499,2453
44879,2263,2223
44880,2332,2384
44881,2332,2152
44882,2076,1983
44883,2420,2297
44884,2277,2146
44885,2235,2264
44886,2465,2277
44887,2219,2010
44888,1777,2111
44889,2087,2268
44890,2409,2286
44891,2214,2099
44892,2330,2161
44893,2178,2369
44894,2495,2498
44895,2070,2291
44896,2120,1917
44897,2331,2478
44898,2307,2130
44899,2425,2433
44900,2165,2284
44901,2478,2377
44902,2272,2278
44903,2469,2428
44904,2297,2317
44905,1904,2103
44906,2351,2223
44907,1939,2094
44908,2383,2192
44909,2120,2176
44910,2458,2342
44911,2345,2326
44912,2376,2413
44913,2128,1979
44914,2391,2278
44915,2036,2125
44916,2036,1984
44917,2566,2475
44918,2154,2268
44919,2346,2203
44920,2114,2097
44921,2112,2037
44922,2371,2367
44923,2361,2188
44924,2238,2232
44925,2292,2200
44926,1981,1794
44927,2233,2370
44928,2383,2185
44929,2416,2317
44930,2324,2457
44931,2457,2308
44932,2411,2396
44933,2057,2252
44934,2368,2393
44935,2397,2374
44936,1880,2058
44937,1689,1703
44938,2090,2085
44939,2375,2409
44940,2375,2209
44941,2382,2256
44942,2365,2215
44943,2346,2343
44944,2370,2243
44945,2175,2227
44946,2036,1991
44947,2377,2367
44948,1936,2009
44949,2335,2358
44950,2293,2368
44951,2127,2253
44952,2049,2013
44953,2500,2368
44954,2095,2299
44955,2075,2131
44956,2479,2343
44957,2445,2444
44958,2317,2371
44959,2147,2053
44960,2462,2428
44961,2274,2239
44962,2481,2464
44963,2466,2404
44964,2171,2174
44965,2525,2456
44966,2462,2382
44967,2060,2258
44968,1886,2142
44969,1910,2153
44970,2170,2171
44971,2407,2527
44972,2238,2278
44973,2299,2260
44974,2206,2335
44975,2270,2311
44976,2074,2119
44977,2119,2253
44978,1969,1863
44979,2340,2315
44980,2391,2277
44981,2383,2374
44982,2203,2376
44983,2080,1943
44984,2508,2543
44985,2497,2382
44986,2484,2477
44987,2292,2054
44988,2278,2074
44989,2303,2408
44990,2380,2470
44991,2416,2436
44992,2318,2231
44993,2479,2469
44994,2197,2331
44995,2093,2086
44996,2293,2473
44997,2377,2342
44998,2337,2324
44999,2413,2223
45000,2123,2220
45001,2159,2151
45002,1994,1989
45003,1791,1925
45004,2346,2250
45005,2443,2312
45006,2138,2169
45007,2296,2155
45008,2444,2378
45009,2238,2481
45010,2281,2098
45011,2416,2493
45012,2070,1877
45013,2276,2095
45014,2307,2376
45015,2221,2090
45016,2195,2142
45017,2242,2240
45018,2212,2064
45019,2292,2296
45020,2176,2252
45021,2523,2511
45022,2159,2195
45023,2194,2315
45024,2519,2531
45025,2147,2292
45026,1902,2014
45027,2129,2331
45028,2425,2431
45029,2314,2505
45030,2392,2270
45031,2174,2370
45032,2328,2172
45033,2094,1910
45034,2418,2276
45035,2077,2217
45036,2026,2276
45037,2200,1942
45038,2221,2017
45039,2184,1940
45040,2120,2280
45041,2066,2002
45042,2309,2444
45043,2385,2364
45044,2182,2243
45045,2424,2274
45046,2318,2332
45047,2289,2164
45048,1781,1917
45049,2403,2254
45050,1990,2104
45051,2377,2171
45052,2283,2426
45053,2407,2280
45054,2175,2173
45055,2491,2318
45056,2098,1914
45057,2154,2317
45058,2186,2347
45059,1875,2131
45060,2505,2353
45061,1974,2210
45062,2085,2016
45063,2169,2175
45064,2127,2211
45065,2177,2056
45066,2215,2092
45067,2399,2366
45068,2401,2392
45069,2043,2148
45070,2175,2262
45071,2221,1996
45072,2101,2033
45073,2182,2369
45074,2309,2450
45075,2112,2188
45076,1774,1951
45077,2142,2177
45078,2205,2304
45079,2263,2153
45080,2478,2353
45081,2477,2340
45082,2505,2510
45083,2327,2163
45084,2078,2250
45085,2272,2094
45086,1995,2085
45087,2193,2208
45088,1807,1952
45089,2318,2357
45090,2402,2208
45091,2264,2340
45092,2353,2367
45093,2069,2272
45094,2335,2128
45095,2336,2313
45096,2083,2071
45097,2307,2366
45098,2347,2213
45099,1900,2199
45100,2395,2256
45101,2238,2274
45102,2259,2223
45103,2535,2495
45104,2184,1987
45105,2036,2018
45106,2435,2354
45107,2439,2511
45108,2136,2348
45109,2044,2305
45110,2373,2238
45111,2039,1959
45112,2056,2253
45113,2111,2303
45114,2394,2234
45115,2480,2283
45116,2213,2071
45117,2237,2165
45118,2323,2294
45119,2420,2300
45120,2530,2516
45121,1838,1847
45122,2257,2297
45123,2248,2218
45124,2238,2266
45125,2487,2376
45126,2239,2364
45127,2028,2220
45128,2495,2406
45129,1994,1779
45130,2077,2057
45131,2017,2199
45132,2220,2151
45133,2138,1999
45134,1933,2121
45135,2372,2185
45136,2264,2374
45137,2261,2168
45138,2206,2217
45139,2318,2350
45140,2170,2023
45141,1806,1606
45142,2347,2397
45143,1979,1765
45144,2194,2438
45145,2482,2397
